2.1384	-14.91902012
2.27205	-14.92477787
2.4057	-14.92834142
2.53935	-14.93018798
2.673	-14.9307107
2.80665	-14.93022648
2.9403	-14.9289888
3.07395	-14.92720057
3.2076	-14.92502515
3.34125	-14.92259497
4.0095	-14.9097693
4.67775	-14.90012588
5.346	-14.89486033
6.6825	-14.89146704
13.365	-14.89059168
