2.138 -14.855150971281239
2.272 -14.86266902494075
2.406 -14.867794628988326
2.539 -14.870997219519749
2.673 -14.872735352916216
2.807 -14.873320334655288
2.94 -14.87303646363695
3.074 -14.87210533203539
3.208 -14.870710452651517
3.341 -14.869014653303452
4.01 -14.859268876272534
4.678 -14.852398732066735
5.346 -14.850084422764118
6.683 -14.852304753559778

