2.1384 -14.891487423342136
2.27205 -14.898500359623677
2.4057 -14.903214638277964
2.53935 -14.906098718980184
2.673 -14.907532637788409
2.80665 -14.907833752777519
2.9403 -14.907259214621206
3.07395 -14.906006149388212
3.2076 -14.904246858108507
3.34125 -14.90211212360591
4.0095 -14.888789269344855
4.67775 -14.876922815775206
5.346 -14.870150286589073
6.6825 -14.872172142954787
13.365 -14.882268219926875
