0	-15.8424605	-15.83362331
1	-15.81387607	-15.80464851
2	-15.74869659	-15.73414164
3	-15.69096753	-15.67151171
4	-15.65126841	-15.63095532
5	-15.59081828	-15.59248715
6	-15.66611307	-15.62825869
7	-15.72733231	-15.69959814
8	-15.76403948	-15.74481036
9	-15.78192542	-15.7644371
