2.1384	-14.859692354455705	-14.859687586701545	-14.854303212305984
2.27205	-14.866682846676648	-14.866678921954394	-14.8617283072281
2.4057	-14.871446878503042	-14.871443488460885	-14.866733952803743
2.53935	-14.874415425425244	-14.87441237406718	-14.869802215967958
2.673	-14.875964168285606	-14.875961321408667	-14.871338942690066
2.80665	-14.876409817998002	-14.876407086126992	-14.871677974816112
3.07395	-14.87499228884657	-14.874989655993716	-14.869792344351119
3.34125	-14.87173379681416	-14.871731050212217	-14.865726120645297
3.6	-14.869590356009546	-14.867805018406766	-14.860658691142554
3.8	-14.868028608300547	-14.864661447907297	-14.85635550298928
4.0095	-14.866264072111084	-14.861511579257316	-14.851699702928583
4.2	-14.864636915026976	-14.858910139432481	-14.847449712220692
4.67775	-14.860781183439014	-14.853953997977571	-14.837157448378742
4.8	-14.859881515671061	-14.853082415574324	-14.834662579232678
5.0	-14.858499674057887	-14.851993063420915	-14.830730392307876
5.36	-14.856297035988602	-14.850956355618045	-14.824150370635024
6.0	-14.854191574996722	-14.851118880012786	-14.81405322159503
6.4	-14.854908894313466	-14.851882492900732	-14.808720429071535
6.85	-14.859896039339448	-14.852848022760359	-14.803519895521111
8.0	-14.85811655507078	-14.855393962067497	-14.79337202761461
10.0	-14.858982889505736	-14.857889532007281	-14.782944461605174
