2.14 -14.855283699015796
2.27 -14.86257607378141
2.41 -14.867916566417914
2.54 -14.87101580242636
2.67 -14.872710857945014
2.81 -14.873323267659458
2.94 -14.873037359323757
3.07 -14.872141693691145
3.21 -14.870688096296028
3.34 -14.869029568913113
4.01 -14.859270777193634
4.68 -14.85238733919306
5.35 -14.850083262547207
6.68 -14.852297999304469
13.37 -14.85897758936437
