2.138 -14.8546505549385
2.272 -14.86217689941659
2.406 -14.86731122030024
2.539 -14.87052368794469
2.673 -14.87227380443076
2.807 -14.87287358949256
2.94 -14.87260794620662
3.074 -14.87169945830976
3.208 -14.87020744383877
3.341 -14.8685688558695
4.01 -14.85946265877615
4.678 -14.85237434547318
5.346 -14.84922749639087
6.683 -14.85017066143349
13.365 -14.85554219944357
