2.138 -14.87057065636388
2.272 -14.87983916669977
2.406 -14.88623721070953
2.539 -14.89040352908088
2.673 -14.89284277985769
2.807 -14.8939517438194
2.94 -14.89404348554896
3.074 -14.89336617325923
3.208 -14.89200393085349
3.341 -14.89038466043461
4.01 -14.88005694245425
4.678 -14.87087308079109
5.346 -14.86716240925393
6.683 -14.87168372211099
13.365 -14.87960765144689
