2.1384 -14.871042416973001
2.27205 -14.880309651511325
2.4057 -14.886704798844317
2.53935 -14.890865963204636
2.673 -14.893296912109857
2.80665 -14.894393355776248
2.9403 -14.89446714834333
3.07395 -14.893765124675825
3.2076 -14.8924839067026
3.34125 -14.89078197745688
4.0095 -14.879833734027311
4.67775 -14.871260459681292
5.346 -14.868796312285205
6.6825 -14.874557428025263
13.365 -14.883653038629078
